name,lat,lng,rating,types
Boulangerie,48.8685576,2.4176976,3.1,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
Fonktion,48.8675807,2.4151553,5.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Atelier BM Production Tapissier,48.8691527,2.4201467,4.4,"['store', 'point_of_interest', 'establishment']"
Capital Bureautique,48.86958260000001,2.4189511,4.0,"['store', 'point_of_interest', 'establishment']"
Espace Aubade CMR Bagnolet,48.866768,2.4272393,4.0,"['furniture_store', 'point_of_interest', 'car_repair', 'general_contractor', 'home_goods_store', 'store', 'establishment']"
Critiques Livres,48.8678234,2.4195107,,"['book_store', 'point_of_interest', 'store', 'establishment']"
HOMEBOX Bagnolet,48.866063,2.425763,4.7,"['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']"
Pneu Malin,48.8636558,2.4260658,4.6,"['point_of_interest', 'car_repair', 'store', 'establishment']"
GAP EQUIPEMENTS CHR,48.86367000000001,2.4261484,4.9,"['furniture_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
Laboratoire Baisers Sucrés,48.8637219,2.426438400000001,4.8,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Body One Lingerie,48.86332300000001,2.4261772,,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
V I E Ets Rannou Bourgeois,48.8642356,2.4282336,,"['department_store', 'point_of_interest', 'store', 'establishment']"
Collin Guy,48.8676402,2.4190097,,"['point_of_interest', 'health', 'store', 'establishment']"
FMD — Fournitures et Matériels de Déménagements,48.867946,2.4294432,4.4,"['point_of_interest', 'store', 'establishment']"
Jefferson Fouquet,48.863816,2.429452,,"['florist', 'point_of_interest', 'store', 'establishment']"
K N Phone Lycamobile,48.8674759,2.418198,3.6,"['point_of_interest', 'store', 'establishment']"
Atelier BM Production Tapissier,48.8691527,2.4201467,4.4,"['store', 'point_of_interest', 'establishment']"
Franprix,48.8634447,2.4192767,2.9,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
Winner,48.8663227,2.4250076,,"['point_of_interest', 'store', 'establishment']"
LE CYCLOW,48.86489609999999,2.4257256,5.0,"['point_of_interest', 'store', 'establishment']"
Epicerie du Centre,48.8641268,2.4244732,1.0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
Inely's cake,48.86416359999999,2.4228809,5.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Nana Bella,48.86437,2.4259805,5.0,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
ART DECOUPE,48.86437,2.4259805,,"['point_of_interest', 'store', 'establishment']"
Espace Aubade CMR Bagnolet,48.866768,2.4272393,4.0,"['furniture_store', 'point_of_interest', 'car_repair', 'general_contractor', 'home_goods_store', 'store', 'establishment']"
FMD — Fournitures et Matériels de Déménagements,48.867946,2.4294432,4.4,"['point_of_interest', 'store', 'establishment']"
V I E Ets Rannou Bourgeois,48.8642356,2.4282336,,"['department_store', 'point_of_interest', 'store', 'establishment']"
HOMEBOX Bagnolet,48.866063,2.425763,4.7,"['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']"
Marwa Viandes,48.8677066,2.4313634,,"['food', 'point_of_interest', 'store', 'establishment']"
Laboratoire Baisers Sucrés,48.8637219,2.426438400000001,4.8,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
GAP EQUIPEMENTS CHR,48.86367000000001,2.4261484,4.9,"['furniture_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
Pneu Malin,48.8636558,2.4260658,4.6,"['point_of_interest', 'car_repair', 'store', 'establishment']"
Body One Lingerie,48.86332300000001,2.4261772,,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Boucherie Ifnaoui,48.8654986,2.4327626,1.0,"['food', 'point_of_interest', 'store', 'establishment']"
Jefferson Fouquet,48.863816,2.429452,,"['florist', 'point_of_interest', 'store', 'establishment']"
m2b design vintage,48.8626207,2.4337715,,"['furniture_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
MAX ET CIE PAREUR DE PEAUX,48.8694342,2.4309533,5.0,"['point_of_interest', 'store', 'establishment']"
Abd Drive,48.8660041,2.4309323,,"['store', 'point_of_interest', 'establishment']"
BAYA,48.86466679999999,2.4275186,5.0,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Paris Jeans,48.86466679999999,2.4275186,,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Sérigraphie de Paris,48.86464400000001,2.4273664,5.0,"['point_of_interest', 'store', 'establishment']"
Pharmacie du Clos Français,48.865108,2.4319549,3.6,"['pharmacy', 'point_of_interest', 'health', 'store', 'establishment']"
Sitis Market,48.8653827,2.432059,3.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Boulangerie du clos,48.8653139,2.4321005,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
The Legales Posters,48.86571240000001,2.436604,1.0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
Marwa Viandes,48.8677066,2.4313634,,"['food', 'point_of_interest', 'store', 'establishment']"
m2b design vintage,48.8626207,2.4337715,,"['furniture_store', 'point_of_interest', 'home_goods_store', 'store', 'establishment']"
FAIR BOX,48.8622835,2.4362255,,"['store', 'point_of_interest', 'establishment']"
Studio de la Beaune,48.8618503,2.4348423,4.3,"['point_of_interest', 'store', 'establishment']"
FMD — Fournitures et Matériels de Déménagements,48.867946,2.4294432,4.4,"['point_of_interest', 'store', 'establishment']"
Solidar'Monde,48.8619881,2.436431999999999,4.7,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Boucherie Ifnaoui,48.8654986,2.4327626,1.0,"['food', 'point_of_interest', 'store', 'establishment']"
Vernis Jacquelin - Sherwin Williams,48.8696632,2.4342305,3.4,"['point_of_interest', 'home_goods_store', 'store', 'establishment']"
V I E Ets Rannou Bourgeois,48.8642356,2.4282336,,"['department_store', 'point_of_interest', 'store', 'establishment']"
Jefferson Fouquet,48.863816,2.429452,,"['florist', 'point_of_interest', 'store', 'establishment']"
Colette District,48.8650952,2.4377159,4.7,"['clothing_store', 'point_of_interest', 'store', 'establishment']"
Bagatelle,48.86589120000001,2.4353652,3.6,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Boucherie AVS - ROULE MA POULE,48.8661101,2.4352122,4.2,"['food', 'point_of_interest', 'store', 'establishment']"
Sellaru,48.8654543,2.4323023,5.0,"['food', 'point_of_interest', 'store', 'establishment']"
Boulangerie du clos,48.8653139,2.4321005,4.0,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Sitis Market,48.8653827,2.432059,3.5,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Pharmacie du Clos Français,48.865108,2.4319549,3.6,"['pharmacy', 'point_of_interest', 'health', 'store', 'establishment']"
France Battery,48.86435760000001,2.4362677,5.0,"['point_of_interest', 'store', 'establishment']"
Tabac Le Villiers,48.86739329999999,2.4347165,3.3,"['point_of_interest', 'store', 'establishment']"
Saz Paris - Mahmut Demir,48.8636087,2.4416098,4.5,"['point_of_interest', 'store', 'establishment']"
Comptoir audition,48.8641479,2.4414642,,"['health', 'point_of_interest', 'store', 'establishment']"
NEOWATT,48.8676398,2.441069999999999,4.3,"['general_contractor', 'point_of_interest', 'store', 'establishment']"
Grande Ville Studio,48.8667406,2.4409011,5.0,"['point_of_interest', 'store', 'establishment']"
The Legales Posters,48.86571240000001,2.436604,1.0,"['convenience_store', 'food', 'point_of_interest', 'store', 'establishment']"
Mobile shop,48.8650461,2.443064,2.3,"['point_of_interest', 'store', 'establishment']"
VNS (Van Nooten Sono),48.86431779999999,2.4438888,5.0,"['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Kitmania,48.8669905,2.4426362,,"['point_of_interest', 'store', 'establishment']"
Ezeka,48.86862139999999,2.439894,4.7,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Fournil Éphémère L' Atelier,48.86393089999999,2.442502299999999,4.5,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
Cours des Halles,48.86302500000001,2.441102399999999,2.2,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
SUPERMARCHÉ G20,48.8651835,2.4440492,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
La Petite Épicerie,48.863794,2.442642999999999,4.6,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
Goldstein Studio,48.8652293,2.443813199999999,4.8,"['point_of_interest', 'store', 'establishment']"
STE M.D.M.,48.8632078,2.4424707,4.5,"['furniture_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']"
Kaleis institut,48.8659812,2.4440452,4.9,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'store', 'establishment']"
Montr'Oeil Optic,48.86267729999999,2.4422466,4.8,"['health', 'point_of_interest', 'store', 'establishment']"
OHCYCLO,48.864263,2.4444501,4.7,"['bicycle_store', 'point_of_interest', 'store', 'establishment']"
Orgues Seyler,48.86729339999999,2.4441055,4.4,"['school', 'point_of_interest', 'store', 'establishment']"
Les Réparateurs Mac et Pc,48.8636236,2.444016200000001,4.7,"['electronics_store', 'point_of_interest', 'store', 'establishment']"
Saz Paris - Mahmut Demir,48.8636087,2.4416098,4.5,"['store', 'point_of_interest', 'establishment']"
Comptoir audition,48.8641479,2.4414642,,"['health', 'store', 'point_of_interest', 'establishment']"
VNS (Van Nooten Sono),48.86431779999999,2.4438888,5.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Elle M,48.8651618,2.4456893,4.5,"['store', 'point_of_interest', 'establishment']"
SUPERMARCHÉ G20,48.8651835,2.4440492,3.6,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
OHCYCLO,48.864263,2.4444501,4.7,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Peintures De Paris,48.8682814,2.4474262,4.5,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
NEOWATT,48.8676398,2.441069999999999,4.3,"['general_contractor', 'store', 'point_of_interest', 'establishment']"
Kaleis institut,48.8659812,2.4440452,4.9,"['beauty_salon', 'hair_care', 'spa', 'health', 'store', 'point_of_interest', 'establishment']"
Goldstein Studio,48.8652293,2.443813199999999,4.8,"['store', 'point_of_interest', 'establishment']"
Mobile shop,48.8650461,2.443064,2.3,"['store', 'point_of_interest', 'establishment']"
STE M.D.M.,48.8632078,2.4424707,4.5,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Orgues Seyler,48.86729339999999,2.4441055,4.4,"['school', 'store', 'point_of_interest', 'establishment']"
Kitmania,48.8669905,2.4426362,,"['store', 'point_of_interest', 'establishment']"
Les Réparateurs Mac et Pc,48.8636236,2.444016200000001,4.7,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Fournil Éphémère L' Atelier,48.86393089999999,2.442502299999999,4.5,"['bakery', 'food', 'store', 'point_of_interest', 'establishment']"
La Petite Épicerie,48.863794,2.442642999999999,4.6,"['grocery_or_supermarket', 'food', 'store', 'point_of_interest', 'establishment']"
Grande Ville Studio,48.8667406,2.4409011,5.0,"['store', 'point_of_interest', 'establishment']"
Le Batard custom cycles,48.8661325,2.448018199999999,4.6,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Franprix,48.86266740000001,2.4441688,3.9,"['supermarket', 'convenience_store', 'liquor_store', 'grocery_or_supermarket', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
Peintures De Paris,48.8682814,2.4474262,4.5,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
Elle M,48.8651618,2.4456893,4.5,"['store', 'point_of_interest', 'establishment']"
CAROTTAGE PARIS IDF,48.8651472,2.4496797,4.6,"['plumber', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Le Batard custom cycles,48.8661325,2.448018199999999,4.6,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Linda'S Caftan,48.8672097,2.4512346,3.3,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
Sobadec,48.8623652,2.4487982,,"['furniture_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
La Villa / Mastering Studio,48.8675629,2.4528718,4.5,"['store', 'point_of_interest', 'establishment']"
SUPERMARCHÉ G20,48.8651835,2.4440492,3.6,"['supermarket', 'liquor_store', 'convenience_store', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
OHCYCLO,48.864263,2.4444501,4.7,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Kaleis institut,48.8659812,2.4440452,4.9,"['beauty_salon', 'hair_care', 'spa', 'health', 'store', 'point_of_interest', 'establishment']"
VNS (Van Nooten Sono),48.86431779999999,2.4438888,5.0,"['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment']"
Goldstein Studio,48.8652293,2.443813199999999,4.8,"['store', 'point_of_interest', 'establishment']"
Orgues Seyler,48.86729339999999,2.4441055,4.4,"['school', 'store', 'point_of_interest', 'establishment']"
Menuiserie James,48.8689748,2.4464576,4.7,"['home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
The Collecterie,48.8649642,2.455004699999999,4.6,"['store', 'point_of_interest', 'establishment']"
U Express et Drive,48.8694221,2.449891699999999,3.7,"['supermarket', 'grocery_or_supermarket', 'store', 'point_of_interest', 'food', 'establishment']"
Les Réparateurs Mac et Pc,48.8636236,2.444016200000001,4.7,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Mobile shop,48.8650461,2.443064,2.3,"['store', 'point_of_interest', 'establishment']"
STELLA MEDICAL,48.86740690000001,2.454873,5.0,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']"
Pompes funèbres Roc Eclerc Montreuil,48.861624,2.446652,4.3,"['funeral_home', 'cemetery', 'florist', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
La Villa / Mastering Studio,48.8675629,2.4528718,4.5,"['store', 'point_of_interest', 'establishment']"
STELLA MEDICAL,48.86740690000001,2.454873,5.0,"['pharmacy', 'store', 'health', 'point_of_interest', 'establishment']"
The Collecterie,48.8649642,2.455004699999999,4.6,"['store', 'point_of_interest', 'establishment']"
Linda'S Caftan,48.8672097,2.4512346,3.3,"['clothing_store', 'store', 'point_of_interest', 'establishment']"
CAROTTAGE PARIS IDF,48.8651472,2.4496797,4.6,"['plumber', 'home_goods_store', 'general_contractor', 'store', 'point_of_interest', 'establishment']"
Audio Gecko,48.8690723,2.4533549,4.9,"['store', 'point_of_interest', 'establishment']"
Abrites SAS,48.8689478,2.4532827,3.2,"['store', 'point_of_interest', 'establishment']"
Isobar,48.8690114,2.4566752,3.7,"['store', 'point_of_interest', 'establishment']"
Shootavenue,48.8690114,2.4566752,4.5,"['store', 'point_of_interest', 'establishment']"
Z.I.lab.,48.8690114,2.4566752,5.0,"['store', 'point_of_interest', 'establishment']"
PMAC Enseigne,48.8690114,2.4566752,3.8,"['laundry', 'store', 'point_of_interest', 'establishment']"
Le Batard custom cycles,48.8661325,2.448018199999999,4.6,"['bicycle_store', 'store', 'point_of_interest', 'establishment']"
Recrosio,48.86807729999999,2.4546462,4.0,"['home_goods_store', 'store', 'point_of_interest', 'establishment']"
AXIOME STUDIOS,48.8616105,2.4564084,,"['store', 'point_of_interest', 'establishment']"
Pushy Music,48.8689651,2.4580577,4.9,"['store', 'point_of_interest', 'establishment']"
Prestimage,48.8687925,2.4566517,5.0,"['store', 'point_of_interest', 'establishment']"
Cypraetech,48.8693177,2.4563784,4.7,"['electronics_store', 'store', 'point_of_interest', 'establishment']"
Bagui Ahmed,48.8685267,2.4521416,2.3,"['grocery_or_supermarket', 'store', 'food', 'point_of_interest', 'establishment']"
Jakmousse,48.86425059999999,2.452384,4.0,"['store', 'point_of_interest', 'establishment']"
Jbs Canon,48.8677258,2.455984,3.5,"['store', 'point_of_interest', 'establishment']"
L'Allocodrome d'Abidjan,48.8633044,2.4616088,4.0,"['restaurant', 'liquor_store', 'bar', 'food', 'point_of_interest', 'store', 'establishment']"
The Collecterie,48.8649642,2.455004699999999,4.6,"['store', 'point_of_interest', 'establishment']"
